frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
155,5.167,71.845,82.773,157.744,41.762,149.456,40.672,-0.000656,-0.005963,-0.010380,0.999928,0
156,5.200,71.548,82.449,157.136,42.422,148.918,41.140,-0.000573,-0.003195,-0.009876,0.999946,0
157,5.233,70.792,81.621,156.821,42.764,148.431,41.564,-0.000537,-0.001299,-0.009513,0.999954,0
158,5.267,71.261,82.134,157.873,41.622,148.636,41.386,-0.000509,-0.003361,-0.008206,0.999961,0
159,5.300,71.173,82.038,157.371,42.168,148.108,41.845,-0.000449,-0.003263,-0.007115,0.999969,0
160,5.333,70.697,81.517,157.252,42.297,148.316,41.664,-0.000575,-0.001020,-0.009441,0.999955,0
161,5.367,70.636,81.450,156.553,43.055,147.710,42.191,-0.000117,-0.007001,-0.001120,0.999975,0
162,5.400,69.374,80.069,156.026,43.628,147.718,42.184,-0.000299,-0.004293,-0.004167,0.999982,0
163,5.433,70.468,81.266,156.765,42.825,147.911,42.016,-0.000665,0.000326,-0.010752,0.999942,0
164,5.467,70.111,80.876,156.560,43.048,148.539,41.470,-0.001078,0.005560,-0.018746,0.999808,0
165,5.500,70.381,81.171,156.379,43.244,147.997,41.942,-0.000670,0.001227,-0.010399,0.999945,0
166,5.533,67.292,77.791,155.381,44.328,148.939,41.122,-0.000985,0.005893,-0.016099,0.999853,0
167,5.567,64.275,74.490,154.327,45.472,148.885,41.169,-0.000812,0.004400,-0.012257,0.999915,0
168,5.600,65.057,75.345,156.386,43.237,149.752,40.415,-0.001349,0.011364,-0.021520,0.999703,0
169,5.633,64.108,74.307,156.682,42.916,149.331,40.781,-0.001601,0.017994,-0.026942,0.999474,0
170,5.667,63.624,73.777,156.360,43.265,148.899,41.157,-0.001625,0.020671,-0.026998,0.999420,0
171,5.700,62.941,73.029,155.161,44.567,149.118,40.967,-0.001938,0.028616,-0.034206,0.999003,0
172,5.733,62.422,72.462,154.738,45.025,148.645,41.378,-0.001878,0.028111,-0.031668,0.999101,0
173,5.767,57.308,66.865,152.374,47.592,148.381,41.608,-0.001466,0.025847,-0.024101,0.999374,0
174,5.800,54.372,63.653,148.384,51.923,149.460,40.669,-0.001962,0.032132,-0.031458,0.998987,0
175,5.833,55.409,64.788,148.386,51.920,149.138,40.949,-0.002089,0.034213,-0.031595,0.998913,0
176,5.867,49.273,58.073,145.691,54.845,149.298,40.810,-0.001886,0.032687,-0.027661,0.999081,0
177,5.900,46.752,55.314,143.772,56.928,150.299,39.939,-0.001856,0.038611,-0.028986,0.998832,0
178,5.933,46.152,54.658,144.417,56.228,151.808,38.627,-0.002537,0.042918,-0.037442,0.998374,0
179,5.967,55.054,64.399,146.624,53.833,149.629,40.522,-0.002369,0.043906,-0.034444,0.998439,0
180,6.000,59.918,69.721,147.670,52.697,149.678,40.480,-0.001947,0.042706,-0.028263,0.998686,0
181,6.033,61.164,71.085,146.661,53.793,148.205,41.760,-0.001402,0.040962,-0.020553,0.998948,0
182,6.067,64.202,74.409,147.924,52.422,149.622,40.528,-0.001786,0.040860,-0.022694,0.998906,0
183,6.100,66.237,76.636,149.261,50.970,149.322,40.789,-0.001442,0.039457,-0.018824,0.999043,0
184,6.133,69.908,80.654,149.002,51.252,149.101,40.981,-0.001623,0.050762,-0.022831,0.998448,0
185,6.167,67.803,78.350,145.034,55.559,147.980,41.956,-0.001138,0.053004,-0.019710,0.998399,0
186,6.200,61.407,71.351,140.371,60.619,147.640,42.252,-0.000001,0.038126,-0.009559,0.999227,0
187,6.233,70.974,81.820,136.393,64.938,147.752,42.154,-0.001233,0.044055,-0.021179,0.998804,0
188,6.267,80.189,91.905,133.157,68.450,146.206,43.499,-0.000995,0.037962,-0.017897,0.999118,0
189,6.300,66.729,77.175,133.049,68.567,146.631,43.130,0.001034,0.035363,-0.004824,0.999362,0
190,6.333,82.022,93.910,132.067,69.633,146.497,43.246,0.002202,0.037330,-0.000307,0.999301,0
191,6.367,69.378,80.074,129.117,72.835,142.925,46.352,0.009962,0.016157,0.048006,0.998667,0
