frame,time_s,raw_elbow,true_elbow,raw_shFlex,true_shFlex,raw_shAbd,true_shAbd,q_sho_x,q_sho_y,q_sho_z,q_sho_w,occluded
164,5.467,30.814,58.007,123.967,71.657,136.318,50.442,0.999355,-0.021822,-0.028505,0.000547,0
165,5.500,31.469,58.795,124.909,70.650,135.911,50.816,0.999315,-0.008128,-0.036099,0.000116,0
166,5.533,31.184,58.453,125.351,70.178,137.130,49.693,0.999378,-0.020754,-0.028517,0.000480,0
167,5.567,30.690,57.858,124.333,71.266,136.610,50.172,0.999429,-0.014777,-0.030369,0.000304,0
168,5.600,30.337,57.434,124.847,70.717,136.806,49.991,0.999428,-0.015685,-0.029946,0.000337,0
169,5.633,29.089,55.933,124.169,71.441,136.282,50.474,0.999352,-0.018414,-0.030928,0.000354,0
170,5.667,28.628,55.379,124.009,71.612,136.991,49.821,0.999470,-0.017179,-0.027661,0.000411,0
171,5.700,28.377,55.076,123.457,72.201,137.274,49.560,0.999516,-0.019579,-0.024161,0.000542,0
172,5.733,29.471,56.392,124.249,71.356,137.150,49.674,0.999508,-0.017517,-0.026014,0.000451,0
173,5.767,29.763,56.744,123.267,72.405,136.623,50.160,0.999547,-0.021324,-0.021253,0.000635,0
174,5.800,29.957,56.977,123.982,71.641,136.918,49.888,0.999500,-0.019668,-0.024735,0.000498,0
175,5.833,30.964,58.188,124.138,71.474,136.687,50.101,0.999475,-0.024820,-0.020796,0.000751,0
176,5.867,30.569,57.712,123.573,72.078,135.691,51.019,0.999410,-0.023303,-0.025214,0.000480,0
177,5.900,30.360,57.462,123.517,72.138,135.855,50.868,0.999375,-0.024980,-0.025006,0.000486,0
178,5.933,30.134,57.190,123.307,72.362,135.932,50.797,0.999398,-0.026814,-0.022017,0.000612,0
179,5.967,31.729,59.108,124.059,71.559,135.649,51.058,0.999403,-0.024647,-0.024187,0.000525,0
180,6.000,30.349,57.448,123.457,72.202,135.542,51.157,0.000423,0.067220,-0.025342,0.997416,0
181,6.033,30.702,57.872,123.182,72.496,134.869,51.778,0.000275,0.063635,-0.019439,0.997784,0
182,6.067,31.142,58.402,122.226,73.518,134.300,52.302,0.000574,0.071227,-0.028043,0.997066,0
183,6.100,31.468,58.794,123.207,72.469,135.620,51.085,0.999449,-0.024314,-0.022573,0.000573,0
184,6.133,31.583,58.932,122.560,73.160,134.335,52.270,0.000494,0.068591,-0.026653,0.997289,0
185,6.167,31.288,58.577,121.845,73.924,133.981,52.596,0.000458,0.069178,-0.025183,0.997286,0
186,6.200,32.273,59.762,123.159,72.520,134.876,51.771,0.000486,0.069218,-0.025690,0.997271,0
187,6.233,32.704,60.280,122.748,72.960,134.589,52.035,0.999383,-0.023197,-0.026354,0.000463,0
188,6.267,32.910,60.528,122.720,72.989,134.253,52.345,0.000430,0.069562,-0.025046,0.997263,0
189,6.300,32.350,59.854,122.123,73.627,133.260,53.261,0.000216,0.063629,-0.014686,0.997866,0
190,6.333,33.390,61.106,122.537,73.185,135.081,51.582,0.000370,0.068727,-0.021942,0.997394,0
191,6.367,31.597,58.949,120.406,75.463,135.741,50.973,0.000386,0.070281,-0.020745,0.997311,0
192,6.400,32.783,60.375,121.707,74.072,137.832,49.045,0.000506,0.073232,-0.026020,0.996975,0
193,6.433,31.893,59.305,122.077,73.676,138.096,48.802,0.000310,0.069087,-0.020762,0.997395,0
194,6.467,40.804,70.021,126.221,69.249,136.008,50.727,0.000275,0.067475,-0.023253,0.997450,0
195,6.500,40.511,69.669,122.846,72.855,136.240,50.514,0.000612,0.082717,-0.026374,0.996224,0
196,6.533,45.053,75.132,125.525,69.992,137.400,49.444,0.000439,0.076512,-0.027387,0.996692,0
197,6.567,47.909,78.566,126.840,68.587,134.995,51.662,0.999027,-0.023954,-0.037029,0.000392,0
198,6.600,47.515,78.093,125.790,69.709,134.839,51.805,0.998962,-0.023144,-0.039243,0.000426,0
199,6.633,46.663,77.068,124.020,71.600,133.923,52.650,0.998939,-0.023548,-0.039567,0.000505,0
200,6.667,46.169,76.474,122.611,73.106,133.932,52.641,0.998937,-0.027353,-0.037099,0.000717,0
201,6.700,49.191,80.109,124.168,71.442,133.553,52.991,0.998702,-0.021274,-0.046274,0.000411,0
202,6.733,49.741,80.770,123.214,72.461,131.735,54.667,0.998415,-0.012662,-0.054846,0.000132,0
203,6.767,51.773,83.213,122.837,72.864,130.041,56.229,0.998103,-0.013241,-0.060118,0.000128,0
204,6.800,53.030,84.725,122.458,73.270,128.911,57.271,0.997690,-0.011420,-0.066965,0.000051,0
205,6.833,52.982,84.667,120.834,75.005,127.181,58.866,0.997413,-0.006850,-0.071556,-0.000099,0
206,6.867,54.337,86.297,120.114,75.774,125.955,59.996,0.997356,-0.013083,-0.071479,0.000072,0
207,6.900,54.670,86.698,119.293,76.652,124.354,61.473,0.996575,-0.005490,-0.082512,-0.000212,0
208,6.933,56.171,88.503,117.858,78.185,122.647,63.046,0.995751,0.001834,-0.092063,-0.000440,0
209,6.967,56.171,88.502,117.209,78.879,121.859,63.773,0.994476,0.007879,-0.104661,-0.000649,0
210,7.000,56.103,88.420,116.681,79.443,120.523,65.005,-0.000794,0.100386,-0.038723,0.994194,0
211,7.033,55.363,87.531,115.422,80.788,120.179,65.322,-0.000460,0.101118,-0.031271,0.994383,0
212,7.067,53.702,85.534,114.689,81.571,119.938,65.545,-0.000334,0.098442,-0.027385,0.994766,0
213,7.100,53.660,85.483,114.619,81.646,120.954,64.608,-0.000349,0.096885,-0.026892,0.994932,0
214,7.133,53.069,84.772,113.167,83.198,118.436,66.929,-0.000069,0.092315,-0.018349,0.995561,0
215,7.167,53.761,85.605,114.486,81.788,120.070,65.422,-0.000130,0.091426,-0.020369,0.995604,0
216,7.200,53.687,85.516,114.602,81.664,120.581,64.952,-0.000268,0.094015,-0.022446,0.995318,0
217,7.233,53.800,85.651,114.138,82.160,121.260,64.325,-0.000753,0.095831,-0.027740,0.995011,0
218,7.267,54.088,85.997,112.798,83.592,120.486,65.039,-0.000744,0.092494,-0.025829,0.995378,0
219,7.300,53.790,85.639,112.464,83.949,119.616,65.841,-0.001173,0.102715,-0.037629,0.993998,0
220,7.333,52.173,83.695,113.131,83.236,120.140,65.358,-0.001146,0.101046,-0.038428,0.994139,0
221,7.367,53.139,84.857,116.632,79.495,124.166,61.646,-0.001735,0.111602,-0.054125,0.992276,0
222,7.400,49.351,80.301,117.821,78.224,125.197,60.695,-0.001920,0.092811,-0.041338,0.994823,0
223,7.433,44.765,74.785,116.496,79.640,126.302,59.677,-0.001245,0.111718,-0.049818,0.992490,0
